# terrain-clip T1 probe. subdiv=200 tiles=2 contact_h=2.45 ambient_snow=0.77 dem=8192x4096 relief=350.0 (raw DEM, unblurred)
site	kind	x_m	y_m	field_r	facet_r	gap_m	elev_m	note
ERRINGTON_MOUTH	grid	-100	380	15117.556	15117.517	-0.040	117.56	-
ERRINGTON_MOUTH	grid	-100	400	15119.055	15118.958	-0.097	119.06	-
ERRINGTON_MOUTH	grid	-100	420	15120.476	15120.430	-0.046	120.48	-
ERRINGTON_MOUTH	grid	-100	440	15121.772	15121.552	-0.220	121.77	-
ERRINGTON_MOUTH	grid	-100	460	15122.874	15122.568	-0.307	122.87	-
ERRINGTON_MOUTH	grid	-100	480	15123.720	15123.625	-0.095	123.72	-
ERRINGTON_MOUTH	grid	-100	500	15124.284	15123.980	-0.305	124.28	-
ERRINGTON_MOUTH	grid	-80	-500	15079.212	15079.178	-0.034	79.21	-
ERRINGTON_MOUTH	grid	-80	-480	15079.333	15079.288	-0.045	79.33	-
ERRINGTON_MOUTH	grid	-80	-460	15079.474	15079.464	-0.010	79.47	-
ERRINGTON_MOUTH	grid	-80	-440	15079.643	15079.686	0.043	79.64	-
ERRINGTON_MOUTH	grid	-80	-420	15079.825	15079.851	0.026	79.82	-
ERRINGTON_MOUTH	grid	-80	-400	15080.029	15080.041	0.012	80.03	-
ERRINGTON_MOUTH	grid	-80	-380	15080.246	15080.254	0.008	80.25	-
ERRINGTON_MOUTH	grid	-80	-360	15080.485	15080.493	0.008	80.48	-
ERRINGTON_MOUTH	grid	-80	-340	15080.756	15080.759	0.003	80.76	-
ERRINGTON_MOUTH	grid	-80	-320	15081.068	15081.134	0.066	81.07	-
ERRINGTON_MOUTH	grid	-80	-300	15081.456	15081.554	0.097	81.46	-
ERRINGTON_MOUTH	grid	-80	-280	15081.930	15082.000	0.070	81.93	-
ERRINGTON_MOUTH	grid	-80	-260	15082.534	15082.654	0.120	82.53	-
ERRINGTON_MOUTH	grid	-80	-240	15083.291	15083.381	0.090	83.29	-
ERRINGTON_MOUTH	grid	-80	-220	15084.216	15084.261	0.045	84.22	-
ERRINGTON_MOUTH	grid	-80	-200	15085.341	15085.528	0.186	85.34	-
ERRINGTON_MOUTH	grid	-80	-180	15086.647	15086.872	0.226	86.65	-
ERRINGTON_MOUTH	grid	-80	-160	15088.133	15088.180	0.047	88.13	-
ERRINGTON_MOUTH	grid	-80	-140	15089.766	15089.757	-0.009	89.77	-
ERRINGTON_MOUTH	grid	-80	-120	15091.499	15091.458	-0.041	91.50	-
ERRINGTON_MOUTH	grid	-80	-100	15093.287	15093.199	-0.088	93.29	-
ERRINGTON_MOUTH	grid	-80	-80	15095.073	15094.905	-0.168	95.07	-
ERRINGTON_MOUTH	grid	-80	-60	15096.793	15096.620	-0.173	96.79	-
ERRINGTON_MOUTH	grid	-80	-40	15098.411	15098.357	-0.054	98.41	-
ERRINGTON_MOUTH	grid	-80	-20	15099.886	15099.695	-0.191	99.89	-
ERRINGTON_MOUTH	grid	-80	0	15101.189	15100.907	-0.282	101.19	-
ERRINGTON_MOUTH	grid	-80	20	15102.327	15102.146	-0.180	102.33	-
ERRINGTON_MOUTH	grid	-80	40	15103.274	15103.042	-0.232	103.27	-
ERRINGTON_MOUTH	grid	-80	60	15104.078	15103.865	-0.213	104.08	-
ERRINGTON_MOUTH	grid	-80	80	15104.746	15104.685	-0.061	104.75	-
ERRINGTON_MOUTH	grid	-80	100	15105.316	15105.262	-0.054	105.32	-
ERRINGTON_MOUTH	grid	-80	120	15105.823	15105.759	-0.065	105.82	-
ERRINGTON_MOUTH	grid	-80	140	15106.293	15106.276	-0.018	106.29	-
ERRINGTON_MOUTH	grid	-80	160	15106.772	15106.745	-0.027	106.77	-
ERRINGTON_MOUTH	grid	-80	180	15107.284	15107.273	-0.011	107.28	-
ERRINGTON_MOUTH	grid	-80	200	15107.863	15107.901	0.038	107.86	-
ERRINGTON_MOUTH	grid	-80	220	15108.530	15108.657	0.128	108.53	-
ERRINGTON_MOUTH	grid	-80	240	15109.306	15109.454	0.148	109.31	-
ERRINGTON_MOUTH	grid	-80	260	15110.199	15110.238	0.039	110.20	-
ERRINGTON_MOUTH	grid	-80	280	15111.235	15111.302	0.068	111.23	-
ERRINGTON_MOUTH	grid	-80	300	15112.394	15112.502	0.109	112.39	-
ERRINGTON_MOUTH	grid	-80	320	15113.684	15113.729	0.046	113.68	-
ERRINGTON_MOUTH	grid	-80	340	15115.083	15115.153	0.070	115.08	-
ERRINGTON_MOUTH	grid	-80	360	15116.566	15116.608	0.042	116.57	-
ERRINGTON_MOUTH	grid	-80	380	15118.099	15118.095	-0.004	118.10	-
ERRINGTON_MOUTH	grid	-80	400	15119.639	15119.539	-0.101	119.64	-
ERRINGTON_MOUTH	grid	-80	420	15121.126	15121.012	-0.114	121.13	-
ERRINGTON_MOUTH	grid	-80	440	15122.508	15122.456	-0.052	122.51	-
ERRINGTON_MOUTH	grid	-80	460	15123.725	15123.467	-0.259	123.73	-
ERRINGTON_MOUTH	grid	-80	480	15124.709	15124.490	-0.219	124.71	-
ERRINGTON_MOUTH	grid	-80	500	15125.430	15125.284	-0.146	125.43	-
ERRINGTON_MOUTH	grid	-60	-500	15078.942	15078.939	-0.003	78.94	-
ERRINGTON_MOUTH	grid	-60	-480	15079.001	15079.034	0.032	79.00	-
ERRINGTON_MOUTH	grid	-60	-460	15079.079	15079.121	0.043	79.08	-
ERRINGTON_MOUTH	grid	-60	-440	15079.193	15079.186	-0.007	79.19	-
ERRINGTON_MOUTH	grid	-60	-420	15079.321	15079.293	-0.028	79.32	-
ERRINGTON_MOUTH	grid	-60	-400	15079.477	15079.458	-0.019	79.48	-
ERRINGTON_MOUTH	grid	-60	-380	15079.657	15079.674	0.017	79.66	-
ERRINGTON_MOUTH	grid	-60	-360	15079.865	15079.911	0.046	79.86	-
ERRINGTON_MOUTH	grid	-60	-340	15080.113	15080.168	0.055	80.11	-
ERRINGTON_MOUTH	grid	-60	-320	15080.410	15080.472	0.062	80.41	-
ERRINGTON_MOUTH	grid	-60	-300	15080.786	15080.898	0.112	80.79	-
ERRINGTON_MOUTH	grid	-60	-280	15081.260	15081.351	0.092	81.26	-
ERRINGTON_MOUTH	grid	-60	-260	15081.859	15081.890	0.031	81.86	-
ERRINGTON_MOUTH	grid	-60	-240	15082.614	15082.784	0.169	82.61	-
ERRINGTON_MOUTH	grid	-60	-220	15083.537	15083.705	0.168	83.54	-
ERRINGTON_MOUTH	grid	-60	-200	15084.659	15084.703	0.044	84.66	-
ERRINGTON_MOUTH	grid	-60	-180	15085.962	15086.086	0.124	85.96	-
ERRINGTON_MOUTH	grid	-60	-160	15087.449	15087.502	0.053	87.45	-
ERRINGTON_MOUTH	grid	-60	-140	15089.084	15089.056	-0.027	89.08	-
ERRINGTON_MOUTH	grid	-60	-120	15090.823	15090.836	0.014	90.82	-
ERRINGTON_MOUTH	grid	-60	-100	15092.627	15092.593	-0.034	92.63	-
ERRINGTON_MOUTH	grid	-60	-80	15094.442	15094.351	-0.090	94.44	-
ERRINGTON_MOUTH	grid	-60	-60	15096.201	15096.066	-0.135	96.20	-
ERRINGTON_MOUTH	grid	-60	-40	15097.876	15097.680	-0.196	97.88	-
ERRINGTON_MOUTH	grid	-60	-20	15099.416	15099.264	-0.152	99.42	-
ERRINGTON_MOUTH	grid	-60	0	15100.794	15100.514	-0.281	100.79	-
ERRINGTON_MOUTH	grid	-60	20	15102.016	15101.790	-0.226	102.02	-
ERRINGTON_MOUTH	grid	-60	40	15103.053	15103.006	-0.047	103.05	-
ERRINGTON_MOUTH	grid	-60	60	15103.951	15103.772	-0.179	103.95	-
ERRINGTON_MOUTH	grid	-60	80	15104.715	15104.556	-0.159	104.71	-
ERRINGTON_MOUTH	grid	-60	100	15105.377	15105.318	-0.059	105.38	-
ERRINGTON_MOUTH	grid	-60	120	15105.972	15105.868	-0.104	105.97	-
ERRINGTON_MOUTH	grid	-60	140	15106.529	15106.445	-0.084	106.53	-
ERRINGTON_MOUTH	grid	-60	160	15107.089	15107.120	0.031	107.09	-
ERRINGTON_MOUTH	grid	-60	180	15107.669	15107.763	0.093	107.67	-
ERRINGTON_MOUTH	grid	-60	200	15108.305	15108.391	0.086	108.31	-
ERRINGTON_MOUTH	grid	-60	220	15109.018	15109.074	0.056	109.02	-
ERRINGTON_MOUTH	grid	-60	240	15109.829	15109.871	0.042	109.83	-
ERRINGTON_MOUTH	grid	-60	260	15110.744	15110.806	0.062	110.74	-
ERRINGTON_MOUTH	grid	-60	280	15111.788	15111.872	0.085	111.79	-
ERRINGTON_MOUTH	grid	-60	300	15112.952	15113.100	0.148	112.95	-
ERRINGTON_MOUTH	grid	-60	320	15114.241	15114.345	0.104	114.24	-
ERRINGTON_MOUTH	grid	-60	340	15115.636	15115.660	0.024	115.64	-
ERRINGTON_MOUTH	grid	-60	360	15117.122	15117.146	0.024	117.12	-
ERRINGTON_MOUTH	grid	-60	380	15118.667	15118.677	0.010	118.67	-
ERRINGTON_MOUTH	grid	-60	400	15120.232	15120.183	-0.049	120.23	-
ERRINGTON_MOUTH	grid	-60	420	15121.762	15121.643	-0.120	121.76	-
ERRINGTON_MOUTH	grid	-60	440	15123.212	15123.129	-0.083	123.21	-
ERRINGTON_MOUTH	grid	-60	460	15124.519	15124.343	-0.176	124.52	-
ERRINGTON_MOUTH	grid	-60	480	15125.616	15125.279	-0.337	125.62	-
ERRINGTON_MOUTH	grid	-60	500	15126.470	15126.242	-0.228	126.47	-
ERRINGTON_MOUTH	grid	-40	-500	15078.763	15078.770	0.007	78.76	-
ERRINGTON_MOUTH	grid	-40	-480	15078.761	15078.753	-0.009	78.76	-
ERRINGTON_MOUTH	grid	-40	-460	15078.788	15078.786	-0.002	78.79	-
ERRINGTON_MOUTH	grid	-40	-440	15078.845	15078.847	0.001	78.85	-
ERRINGTON_MOUTH	grid	-40	-420	15078.922	15078.945	0.023	78.92	-
ERRINGTON_MOUTH	grid	-40	-400	15079.034	15079.079	0.045	79.03	-
ERRINGTON_MOUTH	grid	-40	-380	15079.173	15079.209	0.036	79.17	-
ERRINGTON_MOUTH	grid	-40	-360	15079.347	15079.382	0.035	79.35	-
ERRINGTON_MOUTH	grid	-40	-340	15079.567	15079.608	0.041	79.57	-
ERRINGTON_MOUTH	grid	-40	-320	15079.842	15079.888	0.046	79.84	-
ERRINGTON_MOUTH	grid	-40	-300	15080.200	15080.257	0.058	80.20	-
ERRINGTON_MOUTH	grid	-40	-280	15080.655	15080.763	0.108	80.65	-
ERRINGTON_MOUTH	grid	-40	-260	15081.239	15081.334	0.095	81.24	-
ERRINGTON_MOUTH	grid	-40	-240	15081.979	15082.104	0.125	81.98	-
ERRINGTON_MOUTH	grid	-40	-220	15082.881	15083.084	0.203	82.88	-
ERRINGTON_MOUTH	grid	-40	-200	15083.979	15084.091	0.112	83.98	-
ERRINGTON_MOUTH	grid	-40	-180	15085.260	15085.331	0.071	85.26	-
ERRINGTON_MOUTH	grid	-40	-160	15086.719	15086.831	0.113	86.72	-
ERRINGTON_MOUTH	grid	-40	-140	15088.331	15088.359	0.027	88.33	-
ERRINGTON_MOUTH	grid	-40	-120	15090.060	15090.018	-0.042	90.06	-
ERRINGTON_MOUTH	grid	-40	-100	15091.860	15091.825	-0.035	91.86	-
ERRINGTON_MOUTH	grid	-40	-80	15093.681	15093.630	-0.051	93.68	-
ERRINGTON_MOUTH	grid	-40	-60	15095.468	15095.333	-0.136	95.47	-
ERRINGTON_MOUTH	grid	-40	-40	15097.180	15096.968	-0.213	97.18	-
ERRINGTON_MOUTH	grid	-40	-20	15098.780	15098.605	-0.175	98.78	-
ERRINGTON_MOUTH	grid	-40	0	15100.231	15100.070	-0.161	100.23	-
ERRINGTON_MOUTH	grid	-40	20	15101.538	15101.318	-0.220	101.54	-
ERRINGTON_MOUTH	grid	-40	40	15102.674	15102.522	-0.152	102.67	-
ERRINGTON_MOUTH	grid	-40	60	15103.680	15103.546	-0.133	103.68	-
ERRINGTON_MOUTH	grid	-40	80	15104.549	15104.393	-0.156	104.55	-
ERRINGTON_MOUTH	grid	-40	100	15105.324	15105.266	-0.058	105.32	-
ERRINGTON_MOUTH	grid	-40	120	15106.037	15105.972	-0.065	106.04	-
ERRINGTON_MOUTH	grid	-40	140	15106.698	15106.657	-0.040	106.70	-
ERRINGTON_MOUTH	grid	-40	160	15107.358	15107.370	0.011	107.36	-
ERRINGTON_MOUTH	grid	-40	180	15108.029	15108.070	0.040	108.03	-
ERRINGTON_MOUTH	grid	-40	200	15108.747	15108.766	0.020	108.75	-
ERRINGTON_MOUTH	grid	-40	220	15109.525	15109.509	-0.016	109.53	-
ERRINGTON_MOUTH	grid	-40	240	15110.384	15110.488	0.104	110.38	-
ERRINGTON_MOUTH	grid	-40	260	15111.335	15111.474	0.139	111.33	-
ERRINGTON_MOUTH	grid	-40	280	15112.399	15112.484	0.085	112.40	-
ERRINGTON_MOUTH	grid	-40	300	15113.569	15113.647	0.078	113.57	-
ERRINGTON_MOUTH	grid	-40	320	15114.856	15114.904	0.048	114.86	-
ERRINGTON_MOUTH	grid	-40	340	15116.244	15116.278	0.034	116.24	-
ERRINGTON_MOUTH	grid	-40	360	15117.720	15117.752	0.032	117.72	-
ERRINGTON_MOUTH	grid	-40	380	15119.267	15119.281	0.014	119.27	-
ERRINGTON_MOUTH	grid	-40	400	15120.839	15120.839	0.000	120.84	-
ERRINGTON_MOUTH	grid	-40	420	15122.398	15122.326	-0.073	122.40	-
ERRINGTON_MOUTH	grid	-40	440	15123.893	15123.743	-0.151	123.89	-
ERRINGTON_MOUTH	grid	-40	460	15125.265	15125.182	-0.083	125.27	-
ERRINGTON_MOUTH	grid	-40	480	15126.450	15126.162	-0.288	126.45	-
ERRINGTON_MOUTH	grid	-40	500	15127.419	15127.091	-0.329	127.42	-
ERRINGTON_MOUTH	grid	-20	-500	15078.670	15078.685	0.015	78.67	-
ERRINGTON_MOUTH	grid	-20	-480	15078.621	15078.619	-0.002	78.62	-
ERRINGTON_MOUTH	grid	-20	-460	15078.593	15078.600	0.007	78.59	-
ERRINGTON_MOUTH	grid	-20	-440	15078.600	15078.609	0.009	78.60	-
ERRINGTON_MOUTH	grid	-20	-420	15078.634	15078.639	0.006	78.63	-
ERRINGTON_MOUTH	grid	-20	-400	15078.701	15078.709	0.008	78.70	-
ERRINGTON_MOUTH	grid	-20	-380	15078.797	15078.825	0.028	78.80	-
ERRINGTON_MOUTH	grid	-20	-360	15078.935	15078.968	0.032	78.94	-
ERRINGTON_MOUTH	grid	-20	-340	15079.124	15079.186	0.062	79.12	-
ERRINGTON_MOUTH	grid	-20	-320	15079.372	15079.439	0.068	79.37	-
ERRINGTON_MOUTH	grid	-20	-300	15079.701	15079.743	0.041	79.70	-
ERRINGTON_MOUTH	grid	-20	-280	15080.132	15080.266	0.134	80.13	-
ERRINGTON_MOUTH	grid	-20	-260	15080.685	15080.849	0.164	80.68	-
ERRINGTON_MOUTH	grid	-20	-240	15081.392	15081.447	0.055	81.39	-
ERRINGTON_MOUTH	grid	-20	-220	15082.258	15082.364	0.107	82.26	-
ERRINGTON_MOUTH	grid	-20	-200	15083.321	15083.452	0.131	83.32	-
ERRINGTON_MOUTH	grid	-20	-180	15084.556	15084.578	0.022	84.56	-
ERRINGTON_MOUTH	grid	-20	-160	15085.972	15086.061	0.089	85.97	-
ERRINGTON_MOUTH	grid	-20	-140	15087.543	15087.647	0.104	87.54	-
ERRINGTON_MOUTH	grid	-20	-120	15089.234	15089.261	0.026	89.23	-
ERRINGTON_MOUTH	grid	-20	-100	15091.013	15090.971	-0.041	91.01	-
ERRINGTON_MOUTH	grid	-20	-80	15092.824	15092.725	-0.098	92.82	-
ERRINGTON_MOUTH	grid	-20	-60	15094.618	15094.507	-0.112	94.62	-
ERRINGTON_MOUTH	grid	-20	-40	15096.360	15096.178	-0.182	96.36	-
ERRINGTON_MOUTH	grid	-20	-20	15098.004	15097.846	-0.158	98.00	-
ERRINGTON_MOUTH	grid	-20	0	15099.522	15099.456	-0.066	99.52	-
ERRINGTON_MOUTH	grid	-20	20	15100.913	15100.743	-0.170	100.91	-
ERRINGTON_MOUTH	grid	-20	40	15102.148	15101.964	-0.183	102.15	-
ERRINGTON_MOUTH	grid	-20	60	15103.265	15103.195	-0.070	103.27	-
ERRINGTON_MOUTH	grid	-20	80	15104.257	15104.100	-0.157	104.26	-
ERRINGTON_MOUTH	grid	-20	100	15105.158	15105.021	-0.138	105.16	-
ERRINGTON_MOUTH	grid	-20	120	15106.000	15106.001	0.001	106.00	-
ERRINGTON_MOUTH	grid	-20	140	15106.786	15106.796	0.010	106.79	-
ERRINGTON_MOUTH	grid	-20	160	15107.571	15107.592	0.020	107.57	-
ERRINGTON_MOUTH	grid	-20	180	15108.351	15108.371	0.020	108.35	-
ERRINGTON_MOUTH	grid	-20	200	15109.167	15109.170	0.003	109.17	-
ERRINGTON_MOUTH	grid	-20	220	15110.031	15110.084	0.053	110.03	-
ERRINGTON_MOUTH	grid	-20	240	15110.953	15111.025	0.072	110.95	-
ERRINGTON_MOUTH	grid	-20	260	15111.955	15112.053	0.098	111.96	-
ERRINGTON_MOUTH	grid	-20	280	15113.050	15113.109	0.059	113.05	-
ERRINGTON_MOUTH	grid	-20	300	15114.237	15114.253	0.016	114.24	-
ERRINGTON_MOUTH	grid	-20	320	15115.523	15115.607	0.084	115.52	-
ERRINGTON_MOUTH	grid	-20	340	15116.905	15116.981	0.076	116.90	-
ERRINGTON_MOUTH	grid	-20	360	15118.369	15118.391	0.022	118.37	-
ERRINGTON_MOUTH	grid	-20	380	15119.905	15119.920	0.015	119.91	-
ERRINGTON_MOUTH	grid	-20	400	15121.476	15121.465	-0.011	121.48	-
ERRINGTON_MOUTH	grid	-20	420	15123.039	15122.983	-0.056	123.04	-
ERRINGTON_MOUTH	grid	-20	440	15124.558	15124.363	-0.195	124.56	-
ERRINGTON_MOUTH	grid	-20	460	15125.971	15125.788	-0.182	125.97	-
ERRINGTON_MOUTH	grid	-20	480	15127.222	15127.120	-0.102	127.22	-
ERRINGTON_MOUTH	grid	-20	500	15128.274	15127.999	-0.275	128.27	-
ERRINGTON_MOUTH	grid	0	-500	15078.659	15078.632	-0.027	78.66	-
ERRINGTON_MOUTH	grid	0	-480	15078.564	15078.544	-0.020	78.56	-
ERRINGTON_MOUTH	grid	0	-460	15078.492	15078.510	0.019	78.49	-
ERRINGTON_MOUTH	grid	0	-440	15078.458	15078.492	0.035	78.46	-
ERRINGTON_MOUTH	grid	0	-420	15078.442	15078.474	0.032	78.44	-
ERRINGTON_MOUTH	grid	0	-400	15078.469	15078.491	0.022	78.47	-
ERRINGTON_MOUTH	grid	0	-380	15078.529	15078.562	0.032	78.53	-
ERRINGTON_MOUTH	grid	0	-360	15078.631	15078.659	0.028	78.63	-
ERRINGTON_MOUTH	grid	0	-340	15078.783	15078.802	0.019	78.78	-
ERRINGTON_MOUTH	grid	0	-320	15078.995	15079.078	0.083	79.00	-
ERRINGTON_MOUTH	grid	0	-300	15079.296	15079.382	0.086	79.30	-
ERRINGTON_MOUTH	grid	0	-280	15079.690	15079.754	0.064	79.69	-
ERRINGTON_MOUTH	grid	0	-260	15080.205	15080.340	0.135	80.21	-
ERRINGTON_MOUTH	grid	0	-240	15080.870	15080.970	0.100	80.87	-
ERRINGTON_MOUTH	grid	0	-220	15081.686	15081.736	0.050	81.69	-
ERRINGTON_MOUTH	grid	0	-200	15082.692	15082.872	0.180	82.69	-
ERRINGTON_MOUTH	grid	0	-180	15083.868	15084.014	0.147	83.87	-
ERRINGTON_MOUTH	grid	0	-160	15085.225	15085.231	0.005	85.23	-
ERRINGTON_MOUTH	grid	0	-140	15086.738	15086.812	0.074	86.74	-
ERRINGTON_MOUTH	grid	0	-120	15088.373	15088.398	0.024	88.37	-
ERRINGTON_MOUTH	grid	0	-100	15090.109	15090.032	-0.077	90.11	-
ERRINGTON_MOUTH	grid	0	-80	15091.891	15091.809	-0.083	91.89	-
ERRINGTON_MOUTH	grid	0	-60	15093.679	15093.612	-0.067	93.68	-
ERRINGTON_MOUTH	grid	0	-40	15095.428	15095.398	-0.030	95.43	-
ERRINGTON_MOUTH	grid	0	-20	15097.106	15096.942	-0.164	97.11	-
ERRINGTON_MOUTH	grid	0	0	15098.682	15098.513	-0.169	98.68	-
ERRINGTON_MOUTH	grid	0	20	15100.152	15100.042	-0.110	100.15	-
ERRINGTON_MOUTH	grid	0	40	15101.489	15101.294	-0.195	101.49	-
ERRINGTON_MOUTH	grid	0	60	15102.721	15102.573	-0.149	102.72	-
ERRINGTON_MOUTH	grid	0	80	15103.843	15103.837	-0.006	103.84	-
ERRINGTON_MOUTH	grid	0	100	15104.883	15104.867	-0.017	104.88	-
ERRINGTON_MOUTH	grid	0	120	15105.867	15105.847	-0.020	105.87	-
ERRINGTON_MOUTH	grid	0	140	15106.800	15106.795	-0.006	106.80	-
ERRINGTON_MOUTH	grid	0	160	15107.722	15107.590	-0.132	107.72	-
ERRINGTON_MOUTH	grid	0	180	15108.636	15108.605	-0.031	108.64	-
ERRINGTON_MOUTH	grid	0	200	15109.570	15109.636	0.066	109.57	-
ERRINGTON_MOUTH	grid	0	220	15110.535	15110.620	0.085	110.53	-
ERRINGTON_MOUTH	grid	0	240	15111.541	15111.627	0.086	111.54	-
ERRINGTON_MOUTH	grid	0	260	15112.608	15112.616	0.008	112.61	-
ERRINGTON_MOUTH	grid	0	280	15113.743	15113.785	0.042	113.74	-
ERRINGTON_MOUTH	grid	0	300	15114.950	15115.005	0.055	114.95	-
ERRINGTON_MOUTH	grid	0	320	15116.244	15116.297	0.053	116.24	-
ERRINGTON_MOUTH	grid	0	340	15117.619	15117.684	0.065	117.62	-
ERRINGTON_MOUTH	grid	0	360	15119.071	15119.099	0.028	119.07	-
ERRINGTON_MOUTH	grid	0	380	15120.584	15120.561	-0.024	120.58	-
ERRINGTON_MOUTH	grid	0	400	15122.136	15122.084	-0.052	122.14	-
ERRINGTON_MOUTH	grid	0	420	15123.693	15123.634	-0.059	123.69	-
ERRINGTON_MOUTH	grid	0	440	15125.213	15125.106	-0.107	125.21	-
ERRINGTON_MOUTH	grid	0	460	15126.643	15126.513	-0.130	126.64	-
ERRINGTON_MOUTH	grid	0	480	15127.934	15127.826	-0.108	127.93	-
ERRINGTON_MOUTH	grid	0	500	15129.046	15128.754	-0.292	129.05	-
ERRINGTON_MOUTH	grid	20	-500	15078.722	15078.731	0.009	78.72	-
ERRINGTON_MOUTH	grid	20	-480	15078.591	15078.625	0.035	78.59	-
ERRINGTON_MOUTH	grid	20	-460	15078.480	15078.500	0.020	78.48	-
ERRINGTON_MOUTH	grid	20	-440	15078.406	15078.407	0.001	78.41	-
ERRINGTON_MOUTH	grid	20	-420	15078.357	15078.348	-0.008	78.36	-
ERRINGTON_MOUTH	grid	20	-400	15078.342	15078.345	0.003	78.34	-
ERRINGTON_MOUTH	grid	20	-380	15078.368	15078.400	0.032	78.37	-
ERRINGTON_MOUTH	grid	20	-360	15078.430	15078.484	0.054	78.43	-
ERRINGTON_MOUTH	grid	20	-340	15078.550	15078.590	0.040	78.55	-
ERRINGTON_MOUTH	grid	20	-320	15078.727	15078.792	0.065	78.73	-
ERRINGTON_MOUTH	grid	20	-300	15078.987	15079.078	0.091	78.99	-
ERRINGTON_MOUTH	grid	20	-280	15079.341	15079.392	0.051	79.34	-
ERRINGTON_MOUTH	grid	20	-260	15079.810	15079.896	0.086	79.81	-
ERRINGTON_MOUTH	grid	20	-240	15080.419	15080.569	0.150	80.42	-
ERRINGTON_MOUTH	grid	20	-220	15081.173	15081.268	0.095	81.17	-
ERRINGTON_MOUTH	grid	20	-200	15082.113	15082.202	0.088	82.11	-
ERRINGTON_MOUTH	grid	20	-180	15083.217	15083.364	0.147	83.22	-
ERRINGTON_MOUTH	grid	20	-160	15084.497	15084.554	0.057	84.50	-
ERRINGTON_MOUTH	grid	20	-140	15085.933	15085.951	0.018	85.93	-
ERRINGTON_MOUTH	grid	20	-120	15087.497	15087.554	0.057	87.50	-
ERRINGTON_MOUTH	grid	20	-100	15089.176	15089.168	-0.008	89.18	-
ERRINGTON_MOUTH	grid	20	-80	15090.909	15090.876	-0.032	90.91	-
ERRINGTON_MOUTH	grid	20	-60	15092.670	15092.620	-0.050	92.67	-
ERRINGTON_MOUTH	grid	20	-40	15094.416	15094.329	-0.087	94.42	-
ERRINGTON_MOUTH	grid	20	-20	15096.117	15095.977	-0.139	96.12	-
ERRINGTON_MOUTH	grid	20	0	15097.737	15097.570	-0.167	97.74	-
ERRINGTON_MOUTH	grid	20	20	15099.280	15099.190	-0.090	99.28	-
ERRINGTON_MOUTH	grid	20	40	15100.709	15100.630	-0.080	100.71	-
ERRINGTON_MOUTH	grid	20	60	15102.056	15101.935	-0.121	102.06	-
ERRINGTON_MOUTH	grid	20	80	15103.315	15103.267	-0.048	103.32	-
ERRINGTON_MOUTH	grid	20	100	15104.501	15104.444	-0.056	104.50	-
ERRINGTON_MOUTH	grid	20	120	15105.638	15105.512	-0.127	105.64	-
ERRINGTON_MOUTH	grid	20	140	15106.727	15106.669	-0.058	106.73	-
ERRINGTON_MOUTH	grid	20	160	15107.804	15107.858	0.054	107.80	-
ERRINGTON_MOUTH	grid	20	180	15108.866	15108.928	0.061	108.87	-
ERRINGTON_MOUTH	grid	20	200	15109.933	15109.989	0.055	109.93	-
ERRINGTON_MOUTH	grid	20	220	15111.018	15111.008	-0.010	111.02	-
ERRINGTON_MOUTH	grid	20	240	15112.121	15112.060	-0.061	112.12	-
ERRINGTON_MOUTH	grid	20	260	15113.266	15113.279	0.013	113.27	-
ERRINGTON_MOUTH	grid	20	280	15114.454	15114.514	0.060	114.45	-
ERRINGTON_MOUTH	grid	20	300	15115.697	15115.772	0.075	115.70	-
ERRINGTON_MOUTH	grid	20	320	15117.003	15117.034	0.031	117.00	-
ERRINGTON_MOUTH	grid	20	340	15118.375	15118.397	0.022	118.37	-
ERRINGTON_MOUTH	grid	20	360	15119.810	15119.824	0.014	119.81	-
ERRINGTON_MOUTH	grid	20	380	15121.301	15121.279	-0.022	121.30	-
ERRINGTON_MOUTH	grid	20	400	15122.827	15122.778	-0.050	122.83	-
ERRINGTON_MOUTH	grid	20	420	15124.360	15124.307	-0.053	124.36	-
ERRINGTON_MOUTH	grid	20	440	15125.862	15125.853	-0.008	125.86	-
ERRINGTON_MOUTH	grid	20	460	15127.293	15127.089	-0.204	127.29	-
ERRINGTON_MOUTH	grid	20	480	15128.599	15128.342	-0.257	128.60	-
ERRINGTON_MOUTH	grid	20	500	15129.738	15129.622	-0.117	129.74	-
ERRINGTON_MOUTH	grid	40	-500	15078.856	15078.856	-0.000	78.86	-
ERRINGTON_MOUTH	grid	40	-480	15078.694	15078.683	-0.010	78.69	-
ERRINGTON_MOUTH	grid	40	-460	15078.550	15078.553	0.003	78.55	-
ERRINGTON_MOUTH	grid	40	-440	15078.442	15078.449	0.008	78.44	-
ERRINGTON_MOUTH	grid	40	-420	15078.358	15078.389	0.031	78.36	-
ERRINGTON_MOUTH	grid	40	-400	15078.309	15078.351	0.042	78.31	-
ERRINGTON_MOUTH	grid	40	-380	15078.299	15078.314	0.015	78.30	-
ERRINGTON_MOUTH	grid	40	-360	15078.326	15078.356	0.030	78.33	-
ERRINGTON_MOUTH	grid	40	-340	15078.409	15078.431	0.022	78.41	-
ERRINGTON_MOUTH	grid	40	-320	15078.547	15078.564	0.018	78.55	-
ERRINGTON_MOUTH	grid	40	-300	15078.766	15078.837	0.071	78.77	-
ERRINGTON_MOUTH	grid	40	-280	15079.075	15079.167	0.092	79.08	-
ERRINGTON_MOUTH	grid	40	-260	15079.492	15079.524	0.032	79.49	-
